accession,amine,core,leaving_group,parent,score
M7X2M2,putrescine,Tri,glycine,GCA,0.15577112138271332
M7X2M2,putrescine,Tri,taurine,TCA,0.13430242240428925
M7X2M2,2_aminophenol,Mono,glycine,GLCA,0.10284803807735443
M7X2M2,2_aminophenol,Mono,taurine,TLCA,0.24079352617263794
M7X2M2,2_aminophenol,Di,glycine,GDCA,0.20796310901641846
M7X2M2,2_aminophenol,Di,taurine,TDCA,0.2878560423851013
M7X2M2,2_aminophenol,Tri,glycine,GCA,0.17187556624412537
M7X2M2,2_aminophenol,Tri,taurine,TCA,0.2064516842365265
M7X2M2,serotonin,Mono,glycine,GLCA,0.12179721891880035
M7X2M2,serotonin,Mono,taurine,TLCA,0.16562053561210632
M7X2M2,serotonin,Di,glycine,GDCA,0.2151513397693634
M7X2M2,serotonin,Di,taurine,TDCA,0.18101882934570312
M7X2M2,serotonin,Tri,glycine,GCA,0.2252415418624878
M7X2M2,serotonin,Tri,taurine,TCA,0.14877641201019287
M7X2M2,tyramine,Mono,glycine,GLCA,0.06355747580528259
M7X2M2,tyramine,Mono,taurine,TLCA,0.10948139429092407
M7X2M2,tyramine,Di,glycine,GDCA,0.18721246719360352
M7X2M2,tyramine,Di,taurine,TDCA,0.16534480452537537
M7X2M2,tyramine,Tri,glycine,GCA,0.14392860233783722
M7X2M2,tyramine,Tri,taurine,TCA,0.10698666423559189
M7X2M2,cystine,Mono,glycine,GLCA,0.06417381763458252
M7X2M2,cystine,Mono,taurine,TLCA,0.2008170783519745
M7X2M2,cystine,Di,glycine,GDCA,0.14914049208164215
M7X2M2,cystine,Di,taurine,TDCA,0.10143323242664337
M7X2M2,cystine,Tri,glycine,GCA,0.12815330922603607
M7X2M2,cystine,Tri,taurine,TCA,0.09070026874542236
P12256,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.2231985628604889
P12256,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.3645371198654175
P12256,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.21188367903232574
P12256,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.2105734944343567
P12256,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.2762013375759125
P12256,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.22450095415115356
P12256,3_methoxytyramine,Mono,glycine,GLCA,0.030997132882475853
P12256,3_methoxytyramine,Mono,taurine,TLCA,0.05944717675447464
P12256,3_methoxytyramine,Di,glycine,GDCA,0.05043615773320198
P12256,3_methoxytyramine,Di,taurine,TDCA,-0.05542854592204094
P12256,3_methoxytyramine,Tri,glycine,GCA,0.011345863342285156
P12256,3_methoxytyramine,Tri,taurine,TCA,-0.020363733172416687
P12256,asparagine,Mono,glycine,GLCA,0.2959064245223999
P12256,asparagine,Mono,taurine,TLCA,0.49945443868637085
P12256,asparagine,Di,glycine,GDCA,0.23609212040901184
P12256,asparagine,Di,taurine,TDCA,0.29524409770965576
P12256,asparagine,Tri,glycine,GCA,0.28281259536743164
P12256,asparagine,Tri,taurine,TCA,0.3180265724658966
P12256,proline,Mono,glycine,GLCA,0.2893061339855194
P12256,proline,Mono,taurine,TLCA,0.4441189169883728
P12256,proline,Di,glycine,GDCA,0.13215798139572144
P12256,proline,Di,taurine,TDCA,0.0996820330619812
P12256,proline,Tri,glycine,GCA,0.20147714018821716
P12256,proline,Tri,taurine,TCA,0.16451504826545715
P12256,dopamine,Mono,glycine,GLCA,0.0632331594824791
P12256,dopamine,Mono,taurine,TLCA,0.16775918006896973
P12256,dopamine,Di,glycine,GDCA,0.05857686325907707
P12256,dopamine,Di,taurine,TDCA,0.015249820426106453
P12256,dopamine,Tri,glycine,GCA,0.056813426315784454
P12256,dopamine,Tri,taurine,TCA,0.022694867104291916
P12256,gaba,Mono,glycine,GLCA,0.1754864752292633
P12256,gaba,Mono,taurine,TLCA,0.24239683151245117
P12256,gaba,Di,glycine,GDCA,0.1019887626171112
P12256,gaba,Di,taurine,TDCA,0.0763092041015625
P12256,gaba,Tri,glycine,GCA,0.17439952492713928
P12256,gaba,Tri,taurine,TCA,0.12015830725431442
P12256,glyglycine,Mono,glycine,GLCA,0.16085346043109894
P12256,glyglycine,Mono,taurine,TLCA,0.13787856698036194
P12256,glyglycine,Di,glycine,GDCA,0.12083917111158371
P12256,glyglycine,Di,taurine,TDCA,0.03714795410633087
P12256,glyglycine,Tri,glycine,GCA,0.0606873594224453
P12256,glyglycine,Tri,taurine,TCA,-0.007727213203907013
P12256,alanine,Mono,glycine,GLCA,0.26735934615135193
P12256,alanine,Mono,taurine,TLCA,0.331045538187027
P12256,alanine,Di,glycine,GDCA,0.17121173441410065
P12256,alanine,Di,taurine,TDCA,0.09213175624608994
P12256,alanine,Tri,glycine,GCA,0.21260574460029602
P12256,alanine,Tri,taurine,TCA,0.18164387345314026
P12256,arginine,Mono,glycine,GLCA,0.1677384376525879
P12256,arginine,Mono,taurine,TLCA,0.32219064235687256
P12256,arginine,Di,glycine,GDCA,0.13089889287948608
P12256,arginine,Di,taurine,TDCA,0.20104795694351196
P12256,arginine,Tri,glycine,GCA,0.24772855639457703
P12256,arginine,Tri,taurine,TCA,0.24250467121601105
P12256,citrulline,Mono,glycine,GLCA,0.28787150979042053
P12256,citrulline,Mono,taurine,TLCA,0.444257527589798
P12256,citrulline,Di,glycine,GDCA,0.19058291614055634
P12256,citrulline,Di,taurine,TDCA,0.244136780500412
P12256,citrulline,Tri,glycine,GCA,0.22216208279132843
P12256,citrulline,Tri,taurine,TCA,0.21680480241775513
P12256,glutamine,Mono,glycine,GLCA,0.3165687918663025
P12256,glutamine,Mono,taurine,TLCA,0.5304454565048218
P12256,glutamine,Di,glycine,GDCA,0.287049800157547
P12256,glutamine,Di,taurine,TDCA,0.32748109102249146
P12256,glutamine,Tri,glycine,GCA,0.2733142673969269
P12256,glutamine,Tri,taurine,TCA,0.33072397112846375
P12256,histidine,Mono,glycine,GLCA,0.32823416590690613
P12256,histidine,Mono,taurine,TLCA,0.5809198617935181
P12256,histidine,Di,glycine,GDCA,0.2847037613391876
P12256,histidine,Di,taurine,TDCA,0.3709219694137573
P12256,histidine,Tri,glycine,GCA,0.2581157386302948
P12256,histidine,Tri,taurine,TCA,0.39725613594055176
P12256,lysine,Mono,glycine,GLCA,0.19601620733737946
P12256,lysine,Mono,taurine,TLCA,0.23367774486541748
P12256,lysine,Di,glycine,GDCA,0.1814444661140442
P12256,lysine,Di,taurine,TDCA,0.1726514995098114
P12256,lysine,Tri,glycine,GCA,0.21684959530830383
P12256,lysine,Tri,taurine,TCA,0.20641857385635376
P12256,methionine,Mono,glycine,GLCA,0.25503551959991455
P12256,methionine,Mono,taurine,TLCA,0.34909799695014954
P12256,methionine,Di,glycine,GDCA,0.13402122259140015
P12256,methionine,Di,taurine,TDCA,0.13085295259952545
P12256,methionine,Tri,glycine,GCA,0.17779529094696045
P12256,methionine,Tri,taurine,TCA,0.19717295467853546
P12256,ornithine,Mono,glycine,GLCA,0.20624607801437378
P12256,ornithine,Mono,taurine,TLCA,0.24813756346702576
P12256,ornithine,Di,glycine,GDCA,0.16692060232162476
P12256,ornithine,Di,taurine,TDCA,0.14104309678077698
P12256,ornithine,Tri,glycine,GCA,0.2421530783176422
P12256,ornithine,Tri,taurine,TCA,0.196629136800766
P12256,phenylalanine,Mono,glycine,GLCA,0.35412704944610596
P12256,phenylalanine,Mono,taurine,TLCA,0.5591403245925903
P12256,phenylalanine,Di,glycine,GDCA,0.3161075711250305
P12256,phenylalanine,Di,taurine,TDCA,0.38280850648880005
P12256,phenylalanine,Tri,glycine,GCA,0.2921724319458008
P12256,phenylalanine,Tri,taurine,TCA,0.3492341637611389
P12256,serine,Mono,glycine,GLCA,0.3846605122089386
P12256,serine,Mono,taurine,TLCA,0.5415053963661194
P12256,serine,Di,glycine,GDCA,0.2612740397453308
P12256,serine,Di,taurine,TDCA,0.3529166579246521
P12256,serine,Tri,glycine,GCA,0.29645031690597534
P12256,serine,Tri,taurine,TCA,0.3223986029624939
P12256,threonine,Mono,glycine,GLCA,0.2975226044654846
P12256,threonine,Mono,taurine,TLCA,0.4120185077190399
P12256,threonine,Di,glycine,GDCA,0.2505934238433838
P12256,threonine,Di,taurine,TDCA,0.3177550435066223
P12256,threonine,Tri,glycine,GCA,0.2652750611305237
P12256,threonine,Tri,taurine,TCA,0.27694255113601685
P12256,tryptamine,Mono,glycine,GLCA,0.0658799335360527
P12256,tryptamine,Mono,taurine,TLCA,0.06915302574634552
P12256,tryptamine,Di,glycine,GDCA,0.054353855550289154
P12256,tryptamine,Di,taurine,TDCA,0.024392887949943542
P12256,tryptamine,Tri,glycine,GCA,0.08629584312438965
P12256,tryptamine,Tri,taurine,TCA,0.02965126559138298
P12256,cadaverine,Mono,glycine,GLCA,0.20530855655670166
P12256,cadaverine,Mono,taurine,TLCA,0.2640339434146881
P12256,cadaverine,Di,glycine,GDCA,0.162117600440979
P12256,cadaverine,Di,taurine,TDCA,0.1388239562511444
P12256,cadaverine,Tri,glycine,GCA,0.22071073949337006
P12256,cadaverine,Tri,taurine,TCA,0.17649605870246887
P12256,putrescine,Mono,glycine,GLCA,0.1903786063194275
P12256,putrescine,Mono,taurine,TLCA,0.3304775357246399
P12256,putrescine,Di,glycine,GDCA,0.16743111610412598
P12256,putrescine,Di,taurine,TDCA,0.12307456135749817
P12256,putrescine,Tri,glycine,GCA,0.19585508108139038
P12256,putrescine,Tri,taurine,TCA,0.16017256677150726
P12256,2_aminophenol,Mono,glycine,GLCA,0.2915026843547821
P12256,2_aminophenol,Mono,taurine,TLCA,0.39543649554252625
P12256,2_aminophenol,Di,glycine,GDCA,0.24765437841415405
P12256,2_aminophenol,Di,taurine,TDCA,0.29485636949539185
P12256,2_aminophenol,Tri,glycine,GCA,0.2768460512161255
P12256,2_aminophenol,Tri,taurine,TCA,0.2819783091545105
P12256,serotonin,Mono,glycine,GLCA,0.050876930356025696
P12256,serotonin,Mono,taurine,TLCA,0.13888666033744812
P12256,serotonin,Di,glycine,GDCA,0.07443955540657043
P12256,serotonin,Di,taurine,TDCA,0.05905529111623764
P12256,serotonin,Tri,glycine,GCA,0.1240815818309784
P12256,serotonin,Tri,taurine,TCA,0.10223136842250824
P12256,tyramine,Mono,glycine,GLCA,0.11149397492408752
P12256,tyramine,Mono,taurine,TLCA,0.15604877471923828
P12256,tyramine,Di,glycine,GDCA,0.09473508596420288
P12256,tyramine,Di,taurine,TDCA,0.0336010679602623
P12256,tyramine,Tri,glycine,GCA,0.1013069674372673
P12256,tyramine,Tri,taurine,TCA,0.08170357346534729
P12256,cystine,Mono,glycine,GLCA,0.14854618906974792
P12256,cystine,Mono,taurine,TLCA,0.2930455207824707
P12256,cystine,Di,glycine,GDCA,0.10461385548114777
P12256,cystine,Di,taurine,TDCA,0.006609383970499039
P12256,cystine,Tri,glycine,GCA,0.15129539370536804
P12256,cystine,Tri,taurine,TCA,0.10706682503223419
R7PBA0,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.17348498106002808
R7PBA0,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.32845568656921387
R7PBA0,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.3112811744213104
R7PBA0,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.2884048819541931
R7PBA0,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.328035831451416
R7PBA0,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.2951139807701111
R7PBA0,3_methoxytyramine,Mono,glycine,GLCA,0.011515498161315918
R7PBA0,3_methoxytyramine,Mono,taurine,TLCA,0.07040783762931824
R7PBA0,3_methoxytyramine,Di,glycine,GDCA,0.06039772182703018
R7PBA0,3_methoxytyramine,Di,taurine,TDCA,-0.03536420315504074
R7PBA0,3_methoxytyramine,Tri,glycine,GCA,0.04365488141775131
R7PBA0,3_methoxytyramine,Tri,taurine,TCA,-0.000464417040348053
R7PBA0,asparagine,Mono,glycine,GLCA,0.19652999937534332
R7PBA0,asparagine,Mono,taurine,TLCA,0.41849464178085327
R7PBA0,asparagine,Di,glycine,GDCA,0.2252553403377533
R7PBA0,asparagine,Di,taurine,TDCA,0.2935962975025177
R7PBA0,asparagine,Tri,glycine,GCA,0.24003979563713074
R7PBA0,asparagine,Tri,taurine,TCA,0.2856864035129547
R7PBA0,proline,Mono,glycine,GLCA,0.25963345170021057
R7PBA0,proline,Mono,taurine,TLCA,0.41869109869003296
R7PBA0,proline,Di,glycine,GDCA,0.21598336100578308
R7PBA0,proline,Di,taurine,TDCA,0.19572153687477112
R7PBA0,proline,Tri,glycine,GCA,0.221329927444458
R7PBA0,proline,Tri,taurine,TCA,0.15678121149539948
R7PBA0,dopamine,Mono,glycine,GLCA,0.11235468089580536
R7PBA0,dopamine,Mono,taurine,TLCA,0.2323867380619049
R7PBA0,dopamine,Di,glycine,GDCA,0.1642681509256363
R7PBA0,dopamine,Di,taurine,TDCA,0.13826757669448853
R7PBA0,dopamine,Tri,glycine,GCA,0.18431532382965088
R7PBA0,dopamine,Tri,taurine,TCA,0.14095935225486755
R7PBA0,gaba,Mono,glycine,GLCA,0.13313685357570648
R7PBA0,gaba,Mono,taurine,TLCA,0.19107112288475037
R7PBA0,gaba,Di,glycine,GDCA,0.16056953370571136
R7PBA0,gaba,Di,taurine,TDCA,0.11676323413848877
R7PBA0,gaba,Tri,glycine,GCA,0.21059313416481018
R7PBA0,gaba,Tri,taurine,TCA,0.1460510641336441
R7PBA0,glyglycine,Mono,glycine,GLCA,0.10678333044052124
R7PBA0,glyglycine,Mono,taurine,TLCA,0.12807795405387878
R7PBA0,glyglycine,Di,glycine,GDCA,0.10495409369468689
R7PBA0,glyglycine,Di,taurine,TDCA,0.024424659088253975
R7PBA0,glyglycine,Tri,glycine,GCA,0.06370574235916138
R7PBA0,glyglycine,Tri,taurine,TCA,0.012633683159947395
R7PBA0,alanine,Mono,glycine,GLCA,0.17071160674095154
R7PBA0,alanine,Mono,taurine,TLCA,0.23935098946094513
R7PBA0,alanine,Di,glycine,GDCA,0.16010548174381256
R7PBA0,alanine,Di,taurine,TDCA,0.07054349035024643
R7PBA0,alanine,Tri,glycine,GCA,0.1697399765253067
R7PBA0,alanine,Tri,taurine,TCA,0.136605903506279
R7PBA0,arginine,Mono,glycine,GLCA,0.10270435363054276
R7PBA0,arginine,Mono,taurine,TLCA,0.30561789870262146
R7PBA0,arginine,Di,glycine,GDCA,0.17005732655525208
R7PBA0,arginine,Di,taurine,TDCA,0.21030353009700775
R7PBA0,arginine,Tri,glycine,GCA,0.2426159381866455
R7PBA0,arginine,Tri,taurine,TCA,0.2118925154209137
R7PBA0,citrulline,Mono,glycine,GLCA,0.25106364488601685
R7PBA0,citrulline,Mono,taurine,TLCA,0.42816585302352905
R7PBA0,citrulline,Di,glycine,GDCA,0.2742583155632019
R7PBA0,citrulline,Di,taurine,TDCA,0.3274245858192444
R7PBA0,citrulline,Tri,glycine,GCA,0.28438475728034973
R7PBA0,citrulline,Tri,taurine,TCA,0.29753029346466064
R7PBA0,glutamine,Mono,glycine,GLCA,0.22532275319099426
R7PBA0,glutamine,Mono,taurine,TLCA,0.42814937233924866
R7PBA0,glutamine,Di,glycine,GDCA,0.3221726417541504
R7PBA0,glutamine,Di,taurine,TDCA,0.36709898710250854
R7PBA0,glutamine,Tri,glycine,GCA,0.26708751916885376
R7PBA0,glutamine,Tri,taurine,TCA,0.3007836937904358
R7PBA0,histidine,Mono,glycine,GLCA,0.24467580020427704
R7PBA0,histidine,Mono,taurine,TLCA,0.48357024788856506
R7PBA0,histidine,Di,glycine,GDCA,0.2559055984020233
R7PBA0,histidine,Di,taurine,TDCA,0.35795965790748596
R7PBA0,histidine,Tri,glycine,GCA,0.27256470918655396
R7PBA0,histidine,Tri,taurine,TCA,0.38071855902671814
R7PBA0,lysine,Mono,glycine,GLCA,0.15129181742668152
R7PBA0,lysine,Mono,taurine,TLCA,0.18309363722801208
R7PBA0,lysine,Di,glycine,GDCA,0.20556145906448364
R7PBA0,lysine,Di,taurine,TDCA,0.17702727019786835
R7PBA0,lysine,Tri,glycine,GCA,0.23668047785758972
R7PBA0,lysine,Tri,taurine,TCA,0.19157998263835907
R7PBA0,methionine,Mono,glycine,GLCA,0.13671912252902985
R7PBA0,methionine,Mono,taurine,TLCA,0.22145690023899078
R7PBA0,methionine,Di,glycine,GDCA,0.12454354763031006
R7PBA0,methionine,Di,taurine,TDCA,0.09838167577981949
R7PBA0,methionine,Tri,glycine,GCA,0.1498292237520218
R7PBA0,methionine,Tri,taurine,TCA,0.16106058657169342
R7PBA0,ornithine,Mono,glycine,GLCA,0.14710202813148499
R7PBA0,ornithine,Mono,taurine,TLCA,0.1791841983795166
R7PBA0,ornithine,Di,glycine,GDCA,0.19349294900894165
R7PBA0,ornithine,Di,taurine,TDCA,0.16163459420204163
R7PBA0,ornithine,Tri,glycine,GCA,0.26427292823791504
R7PBA0,ornithine,Tri,taurine,TCA,0.20897915959358215
R7PBA0,phenylalanine,Mono,glycine,GLCA,0.2657201290130615
R7PBA0,phenylalanine,Mono,taurine,TLCA,0.47043371200561523
R7PBA0,phenylalanine,Di,glycine,GDCA,0.3108847141265869
R7PBA0,phenylalanine,Di,taurine,TDCA,0.3933793902397156
R7PBA0,phenylalanine,Tri,glycine,GCA,0.28388023376464844
R7PBA0,phenylalanine,Tri,taurine,TCA,0.33752936124801636
R7PBA0,serine,Mono,glycine,GLCA,0.26507461071014404
R7PBA0,serine,Mono,taurine,TLCA,0.4146404564380646
R7PBA0,serine,Di,glycine,GDCA,0.2859779894351959
R7PBA0,serine,Di,taurine,TDCA,0.3695646822452545
R7PBA0,serine,Tri,glycine,GCA,0.30538275837898254
R7PBA0,serine,Tri,taurine,TCA,0.3091363310813904
R7PBA0,threonine,Mono,glycine,GLCA,0.2599044144153595
R7PBA0,threonine,Mono,taurine,TLCA,0.45928090810775757
R7PBA0,threonine,Di,glycine,GDCA,0.36373889446258545
R7PBA0,threonine,Di,taurine,TDCA,0.415496826171875
R7PBA0,threonine,Tri,glycine,GCA,0.31358659267425537
R7PBA0,threonine,Tri,taurine,TCA,0.3506612777709961
R7PBA0,tryptamine,Mono,glycine,GLCA,0.1046280562877655
R7PBA0,tryptamine,Mono,taurine,TLCA,0.16284573078155518
R7PBA0,tryptamine,Di,glycine,GDCA,0.17219489812850952
R7PBA0,tryptamine,Di,taurine,TDCA,0.1475362926721573
R7PBA0,tryptamine,Tri,glycine,GCA,0.20549672842025757
R7PBA0,tryptamine,Tri,taurine,TCA,0.14987555146217346
R7PBA0,cadaverine,Mono,glycine,GLCA,0.1682673990726471
R7PBA0,cadaverine,Mono,taurine,TLCA,0.1771318018436432
R7PBA0,cadaverine,Di,glycine,GDCA,0.19747212529182434
R7PBA0,cadaverine,Di,taurine,TDCA,0.1483091562986374
R7PBA0,cadaverine,Tri,glycine,GCA,0.23121289908885956
R7PBA0,cadaverine,Tri,taurine,TCA,0.17264077067375183
R7PBA0,putrescine,Mono,glycine,GLCA,0.19394446909427643
R7PBA0,putrescine,Mono,taurine,TLCA,0.2577090263366699
R7PBA0,putrescine,Di,glycine,GDCA,0.22704662382602692
R7PBA0,putrescine,Di,taurine,TDCA,0.18624639511108398
R7PBA0,putrescine,Tri,glycine,GCA,0.21670539677143097
R7PBA0,putrescine,Tri,taurine,TCA,0.1775778979063034
R7PBA0,2_aminophenol,Mono,glycine,GLCA,0.22515979409217834
R7PBA0,2_aminophenol,Mono,taurine,TLCA,0.3344303369522095
R7PBA0,2_aminophenol,Di,glycine,GDCA,0.30328860878944397
R7PBA0,2_aminophenol,Di,taurine,TDCA,0.3292814791202545
R7PBA0,2_aminophenol,Tri,glycine,GCA,0.2752610445022583
R7PBA0,2_aminophenol,Tri,taurine,TCA,0.27394092082977295
R7PBA0,serotonin,Mono,glycine,GLCA,0.10662823915481567
R7PBA0,serotonin,Mono,taurine,TLCA,0.2308768332004547
R7PBA0,serotonin,Di,glycine,GDCA,0.20840634405612946
R7PBA0,serotonin,Di,taurine,TDCA,0.1736171692609787
R7PBA0,serotonin,Tri,glycine,GCA,0.2593851685523987
R7PBA0,serotonin,Tri,taurine,TCA,0.20813007652759552
R7PBA0,tyramine,Mono,glycine,GLCA,0.1719163954257965
R7PBA0,tyramine,Mono,taurine,TLCA,0.2128835916519165
R7PBA0,tyramine,Di,glycine,GDCA,0.23469902575016022
R7PBA0,tyramine,Di,taurine,TDCA,0.1751914620399475
R7PBA0,tyramine,Tri,glycine,GCA,0.22907654941082
R7PBA0,tyramine,Tri,taurine,TCA,0.18950651586055756
R7PBA0,cystine,Mono,glycine,GLCA,0.1085398718714714
R7PBA0,cystine,Mono,taurine,TLCA,0.28271952271461487
R7PBA0,cystine,Di,glycine,GDCA,0.15259426832199097
R7PBA0,cystine,Di,taurine,TDCA,0.07074790447950363
R7PBA0,cystine,Tri,glycine,GCA,0.2033666968345642
R7PBA0,cystine,Tri,taurine,TCA,0.13545894622802734
U2D571,"2,3_diaminopropionic acid",Mono,glycine,GLCA,0.2127925306558609
U2D571,"2,3_diaminopropionic acid",Mono,taurine,TLCA,0.34193259477615356
U2D571,"2,3_diaminopropionic acid",Di,glycine,GDCA,0.3617836833000183
U2D571,"2,3_diaminopropionic acid",Di,taurine,TDCA,0.3307781517505646
U2D571,"2,3_diaminopropionic acid",Tri,glycine,GCA,0.35222992300987244
U2D571,"2,3_diaminopropionic acid",Tri,taurine,TCA,0.3259594440460205
U2D571,3_methoxytyramine,Mono,glycine,GLCA,0.09790267050266266
U2D571,3_methoxytyramine,Mono,taurine,TLCA,0.15130949020385742
U2D571,3_methoxytyramine,Di,glycine,GDCA,0.152013897895813
U2D571,3_methoxytyramine,Di,taurine,TDCA,0.04972228780388832
U2D571,3_methoxytyramine,Tri,glycine,GCA,0.10914593935012817
U2D571,3_methoxytyramine,Tri,taurine,TCA,0.05371064692735672
U2D571,asparagine,Mono,glycine,GLCA,0.19036690890789032
U2D571,asparagine,Mono,taurine,TLCA,0.39572978019714355
U2D571,asparagine,Di,glycine,GDCA,0.2580498456954956
U2D571,asparagine,Di,taurine,TDCA,0.3328746557235718
U2D571,asparagine,Tri,glycine,GCA,0.26599299907684326
U2D571,asparagine,Tri,taurine,TCA,0.3062889277935028
U2D571,proline,Mono,glycine,GLCA,0.2805089056491852
U2D571,proline,Mono,taurine,TLCA,0.41504812240600586
U2D571,proline,Di,glycine,GDCA,0.25343483686447144
U2D571,proline,Di,taurine,TDCA,0.23535354435443878
U2D571,proline,Tri,glycine,GCA,0.24514012038707733
U2D571,proline,Tri,taurine,TCA,0.1585247814655304
U2D571,dopamine,Mono,glycine,GLCA,0.19283398985862732
U2D571,dopamine,Mono,taurine,TLCA,0.306362509727478
U2D571,dopamine,Di,glycine,GDCA,0.24603988230228424
U2D571,dopamine,Di,taurine,TDCA,0.2166597843170166
U2D571,dopamine,Tri,glycine,GCA,0.2661249041557312
U2D571,dopamine,Tri,taurine,TCA,0.20242765545845032
U2D571,gaba,Mono,glycine,GLCA,0.1962786614894867
U2D571,gaba,Mono,taurine,TLCA,0.23950208723545074
U2D571,gaba,Di,glycine,GDCA,0.21289315819740295
U2D571,gaba,Di,taurine,TDCA,0.1737498641014099
U2D571,gaba,Tri,glycine,GCA,0.23806282877922058
U2D571,gaba,Tri,taurine,TCA,0.16899797320365906
U2D571,glyglycine,Mono,glycine,GLCA,0.1604311466217041
U2D571,glyglycine,Mono,taurine,TLCA,0.17420965433120728
U2D571,glyglycine,Di,glycine,GDCA,0.12985458970069885
U2D571,glyglycine,Di,taurine,TDCA,0.06606186181306839
U2D571,glyglycine,Tri,glycine,GCA,0.1267184317111969
U2D571,glyglycine,Tri,taurine,TCA,0.06823650747537613
U2D571,alanine,Mono,glycine,GLCA,0.19272372126579285
U2D571,alanine,Mono,taurine,TLCA,0.25926005840301514
U2D571,alanine,Di,glycine,GDCA,0.19822998344898224
U2D571,alanine,Di,taurine,TDCA,0.12140727043151855
U2D571,alanine,Tri,glycine,GCA,0.18439257144927979
U2D571,alanine,Tri,taurine,TCA,0.17287740111351013
U2D571,arginine,Mono,glycine,GLCA,0.12528058886528015
U2D571,arginine,Mono,taurine,TLCA,0.3163032531738281
U2D571,arginine,Di,glycine,GDCA,0.18267229199409485
U2D571,arginine,Di,taurine,TDCA,0.19313669204711914
U2D571,arginine,Tri,glycine,GCA,0.2511504888534546
U2D571,arginine,Tri,taurine,TCA,0.1940588802099228
U2D571,citrulline,Mono,glycine,GLCA,0.2731395363807678
U2D571,citrulline,Mono,taurine,TLCA,0.43717822432518005
U2D571,citrulline,Di,glycine,GDCA,0.31693756580352783
U2D571,citrulline,Di,taurine,TDCA,0.3547348082065582
U2D571,citrulline,Tri,glycine,GCA,0.32308316230773926
U2D571,citrulline,Tri,taurine,TCA,0.3289342522621155
U2D571,glutamine,Mono,glycine,GLCA,0.21506625413894653
U2D571,glutamine,Mono,taurine,TLCA,0.3996894955635071
U2D571,glutamine,Di,glycine,GDCA,0.34140118956565857
U2D571,glutamine,Di,taurine,TDCA,0.39890018105506897
U2D571,glutamine,Tri,glycine,GCA,0.2892453074455261
U2D571,glutamine,Tri,taurine,TCA,0.3143072724342346
U2D571,histidine,Mono,glycine,GLCA,0.23967143893241882
U2D571,histidine,Mono,taurine,TLCA,0.4420761168003082
U2D571,histidine,Di,glycine,GDCA,0.26561641693115234
U2D571,histidine,Di,taurine,TDCA,0.3548186719417572
U2D571,histidine,Tri,glycine,GCA,0.30457332730293274
U2D571,histidine,Tri,taurine,TCA,0.3834541440010071
U2D571,lysine,Mono,glycine,GLCA,0.22370660305023193
U2D571,lysine,Mono,taurine,TLCA,0.2280442714691162
U2D571,lysine,Di,glycine,GDCA,0.24755561351776123
U2D571,lysine,Di,taurine,TDCA,0.2141406089067459
U2D571,lysine,Tri,glycine,GCA,0.2658367455005646
U2D571,lysine,Tri,taurine,TCA,0.1995558738708496
U2D571,methionine,Mono,glycine,GLCA,0.1512652486562729
U2D571,methionine,Mono,taurine,TLCA,0.2176550030708313
U2D571,methionine,Di,glycine,GDCA,0.15265248715877533
U2D571,methionine,Di,taurine,TDCA,0.13369722664356232
U2D571,methionine,Tri,glycine,GCA,0.15767014026641846
U2D571,methionine,Tri,taurine,TCA,0.1740524172782898
U2D571,ornithine,Mono,glycine,GLCA,0.2131500542163849
U2D571,ornithine,Mono,taurine,TLCA,0.22870811820030212
U2D571,ornithine,Di,glycine,GDCA,0.24309955537319183
U2D571,ornithine,Di,taurine,TDCA,0.20883849263191223
U2D571,ornithine,Tri,glycine,GCA,0.3036358058452606
U2D571,ornithine,Tri,taurine,TCA,0.2287192940711975
U2D571,phenylalanine,Mono,glycine,GLCA,0.26449674367904663
